"item_num","product_name","description","category","score","buy_link","video_link","image_link","review_link"
73,"GM CLIMBING 8mm (5/16in) Accessory Cord Rope 19kN CE / UIAA","GM CLIMBING Double Braid Accessory Cord is in particular designated for outdoor recreation activities, like making prusik loop, lanyard, ice threads for climbing, arborist, mountaineering, caving, and etc. Supple in handling, flexible and easy to tie knots. High Abrasion Resistance!Double braid, braided core with braided cover, well elaborated rope construction to make the cord super firm, and this \"sturdy sheath\" gives it great abrasion resistance which guarantees long-life utilization. High resistance to moisture, low stretch and high strength!All is due to its all high tenacity polyester material.One more advantage adds to its excellent outdoor environment adaption. Light weight and compact, takes almost no space in your backpack and easy to carry on.Acts as a great helper for you in outdoor environment.You can find so many creative applications out of this versatile cord.","ropescordsaccessories",7,"https://www.amazon.com/gp/product/B01H5CY7SQ/ref=s9_acsd_topr_hd_bw_bEHEh_c_x_2_w?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-4&pf_rd_r=CXBN28CVGZDFYRD8M53E&pf_rd_t=101&pf_rd_p=bdd267f5-d9d4-572e-b519-4acabdeb02bc&pf_rd_i=3402851",NULL,"https://images-na.ssl-images-amazon.com/images/I/71Of%2BT7WUBL._SL1001_.jpg","https://www.amazon.com/gp/product/B01H5CY7SQ/ref=s9_acsd_topr_hd_bw_bEHEh_c_x_2_w?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-4&pf_rd_r=CXBN28CVGZDFYRD8M53E&pf_rd_t=101&pf_rd_p=bdd267f5-d9d4-572e-b519-4acabdeb02bc&pf_rd_i=3402851#crewReviews"
74,"TricornE-Spool Tool-Multifunctional Paracord Device","The Spool Tool is the most efficient, versatile, and compact way to keep your paracord ready for immediate use. While others are still fumbling with a rat’s nest of tangled cord you will have addressed the issue and neatly stored your Paracord; ready for the next emergency.","ropescordsaccessories",8,"https://www.amazon.com/Spool-Tool-Coyote-Ultimate-Paracord/dp/B00S8Q1JQC/ref=sr_1_1?s=sporting-goods&ie=UTF8&qid=1517907851&sr=1-1&keywords=paracord+cutter",NULL,"https://images-na.ssl-images-amazon.com/images/I/719LiUR%2BP-L._SL1500_.jpg","https://www.amazon.com/Spool-Tool-Coyote-Ultimate-Paracord/dp/B00S8Q1JQC/ref=sr_1_1?s=sporting-goods&ie=UTF8&qid=1517907851&sr=1-1&keywords=paracord+cutter#customerReviews"
75,"BladeMate Survival Hatchet: Hand Held Camping Axe","BladeMate: A Better Blade, By Your Side. BLADEMATE GUARANTEE – Lifetime satisfaction guaranteed or your money back, no questions asked. At BladeMate we value quality, dependability, and you, our customer. Our signature survival knife was crafted with these values in mind. No frills, no gimmicks, just an honest blade you can depend on. We take pride in our craft and we stand by our customers. This knife, just like all our products, comes equipped with a lifetime warranty. If you find any fault with our product, simply return it for a full refund or free replacement. No questions asked. Just like our knives, we at BladeMate are by your side. A great gift for a handyman, firefighter, police officer, first responder, camper, hiker, hunter, SOG enthusiast, or soldier…or for yourself, to keep close by in your glove compartment. BladeMate is a veteran owned company. Proud to have served our country. Proud to serve you.","knivesandblades",6,"https://www.amazon.com/BladeMate-Survival-Camping-Hatchet-Tactical/dp/B073VD1TKT/ref=sr_1_15?ie=UTF8&qid=1517272809&sr=8-15&keywords=hatchet",NULL,"https://images-na.ssl-images-amazon.com/images/I/71Mw6QVJBLL._SL1500_.jpg","https://www.amazon.com/BladeMate-Survival-Camping-Hatchet-Tactical/dp/B073VD1TKT/ref=sr_1_15?ie=UTF8&qid=1517272809&sr=8-15&keywords=hatchet#customerReviews"
76,"Husqvarna 13\" Wooden Hatchet","Husqvarna provides a wide range of wooden axes for different kinds of work. These axes are forged in Sweden from Swedish axe steel with a consistently high quality. With good maintenance, your axe will last for a long time. Don't store in too warm conditions, since the handle might shrink.Always dry of dirt and moisten before putting the axe cover on. If the axe is put away for a longer time, grease it to prevent rust.","knivesandblades",5,"https://www.amazon.com/Husqvarna-576926301-13-Wooden-Hatchet/dp/B00HC077GQ/ref=sr_1_10?ie=UTF8&qid=1517272809&sr=8-10&keywords=hatchet",NULL,"https://images-na.ssl-images-amazon.com/images/I/51UxImI-1pL._SL1024_.jpg","https://www.amazon.com/Husqvarna-576926301-13-Wooden-Hatchet/dp/B00HC077GQ/ref=sr_1_10?ie=UTF8&qid=1517272809&sr=8-10&keywords=hatchet#customerReviews"
77,"24\" TACTICAL SURVIVAL ZOMBIE MACHETE","24\" Green Katana Samurai Sword Machete Steel Blade A very fine katana samurai sword machete. It has black stainless steel with blue tone blade, half serrated teeth back. This is full tang with black cord wrapped. It has black biohazard back carry sheath. Overall Length : 24.00 inches Blade Lenght : 16.75 Inches Handle Material : Black cord wrap Blade Material : Sharp stainless steel Black carrying sheath Comes in a Z-Hunter case Brand New","knivesandblades",10,"https://www.amazon.com/TACTICAL-SURVIVAL-Fixed-Blade-MACHETE/dp/B01AD3D1FO/ref=sr_1_35?s=hunting-fishing&ie=UTF8&qid=1517277236&sr=1-35&keywords=hatchet",NULL,"https://images-na.ssl-images-amazon.com/images/I/61LJb6lav-L._SL1000_.jpg","https://www.amazon.com/TACTICAL-SURVIVAL-Fixed-Blade-MACHETE/dp/B01AD3D1FO/ref=sr_1_35?s=hunting-fishing&ie=UTF8&qid=1517277236&sr=1-35&keywords=hatchet#customerReviews"
78,"Helenbac Signal Mirror","Heliography is the use of the sun’s light to transmit messages dating back to ancient Greek & Roman times. This mirror is made of ¼” laminated glass, and instructions are printed on the back. The sighting hole features a special reflectorized screen that directs a beam of sunlight onto the target. Reflect sunlight from mirror onto a nearby surface (raft, hand etc.) Slowly bring mirror up to eye level and look through sighting hole. You will see a bright spot: this is the aim indicator. Hold mirror close to the eye and slowly turn and manipulate it so that the bright light spot is on the target. Even if no potential rescuers are in sight, continue sweeping the horizon or other possible rescuer locations, as mirror flashes can be seen for distances up to 20 miles.","signaling",8,"https://www.amazon.com/Helenbac-Signal-Mirror/dp/B001MZ2EHO/ref=sr_1_1?s=sporting-goods&ie=UTF8&qid=1517279022&sr=1-1&keywords=signal+mirror",NULL,"https://images-na.ssl-images-amazon.com/images/I/419N82CSRiL.jpg","https://www.amazon.com/Helenbac-Signal-Mirror/dp/B001MZ2EHO/ref=sr_1_1?s=sporting-goods&ie=UTF8&qid=1517279022&sr=1-1&keywords=signal+mirror#customerReviews"
79,"Glock 17 Ameriglo Night Sights","Designed for professionals, the GLOCK 17, in 9x19, is the most widely used law enforcement pistol worldwide. Because of its unsurpassed reliability, above-average magazine capacity of 10 rounds in the standard magazine, and its low weight, it is trusted by law enforcement officers around the globe. With our revolutionary \"Safe Action\" trigger system, the G17 9x19 pistol is safe, easy, and quick - just what you need in high-pressure situations.","defense",9,"https://www.turners.com/glock/glock-17-rtf-9mm-45-barrel-ame-475794",NULL,"http://cdn0.thetruthaboutguns.com/wp-content/uploads/2012/10/P1180828-900x601.jpg","http://www.thefirearmblog.com/blog/2016/04/29/glock-17-gen-3-long-term-review/"
80,"Kimber Custom II .45ACP 5\" Barrel","Kimber Custom Two-Tone  II 1911 Pistols combine precision craftsmanship with hair-splitting accuracy. Stainless steel match-grade barrels and bushings are held to exacting tolerances for superior consistency, and the crisp aluminum match-grade triggers ship from the factory at 4-5 lbs. High-grade internal parts deliver a lifetime of flawless performance. Full-size eye-catching grips, intricate slide serrations and a super-smooth finish make these pistols look just as good as they shoot. Kimber Firing Pin Safety™ adds an extra margin of confidence. Chamber Indicator Port® allows you to see the shell casing through the slot at the rear end of the barrel when a round is chambered. High-ride beavertail grip safety, extended thumb safety, checkered side release and Commander-style hammer. Brushed polished carbon slide, stainless frame and rosewood grips.","defense",10,"https://www.turners.com/kimber/kimber-custom-ii-45acp-5-barre-273956",NULL,"http://thetruthaboutguns.com/wp-content/uploads/2011/06/Kimber_Custom_II_Left_Blog.jpg","http://www.guns.com/review/gun-review-kimber-custom-ii-45-acp-1911-pistol/"
81,"Ruger 10/22 Blued/Synthetic .22LR 18.5\" Barrel Scope Combo","Weaver™ 3-9x40 scope featuring a Dual-X reticle. Patented, detachable 10 - round rotary magazine features a unique rotor to separate cartridges and provide reliable feeding. Legendary action, a tried and true Ruger design, ensures consistent, reliable performance. Cold hammer - forged barrel is locked into the receiver by a unique, two-screw, V-block system.                 Positive, push-button, cross-bolt manual safety. Combination scope base adapter for both Weaver-style and .22 tip-off scope mounts included. Easy - to - use extended magazine release provides smooth, no-fuss removal of flush-mounted magazine. Heat - stabilized, glass-filled, polymer trigger housing assembly is precision made of high-tech material for improved manufacturing tolerances, impact and abrasion-resistance and an unmatched ability to withstand the elements.","defense",10,"https://www.turners.com/ruger/ruger-10/22-blued/synthetic-22-658879",NULL,"https://www.ruger.com/products/1022Carbine/images/top.jpg","http://www.gunsandammo.com/reviews/ruger-1022-review/"
82,"Remington 700 Magpul 5-R 308Win Threaded 22\" Barrel","Remington rifles built on the Model 700 action have made their mark from the front lines of combat to the firing lines of local shooting ranges. Adding to that reputation of tactical superiority in 2017, we proudly introduce the Remington Model 700 Magpul.","defense",9,"https://www.turners.com/remington/remington-700-magpul-5-r-308wi-462075",NULL,"https://i0.wp.com/rifleshooter.com/wp-content/uploads/2017/02/Remington-Model-700-MAGPUL-review-260-6.jpg?w=2000&ssl=1","https://rifleshooter.com/2017/02/remington-model-700-magpul-review/"
83,"The Zombie Survival Guide","The Zombie Survival Guide is your key to survival against the hordes of undead who may be stalking you right now. Fully illustrated and exhaustively comprehensive, this book covers everything you need to know, including how to understand zombie physiology and behavior, the most effective defense tactics and weaponry, ways to outfit your home for a long siege, and how to survive and adapt in any territory or terrain.","emergencyandsurvival",10,"https://www.amazon.com/Zombie-Survival-Guide-Complete-Protection/dp/1400049628",NULL,"https://images-na.ssl-images-amazon.com/images/I/51P-197df6L.jpg","https://www.amazon.com/Zombie-Survival-Guide-Complete-Protection/dp/1400049628#customerReviews"
84,"MSR Strike Igniter","More reliable than a lighter because moisture and pressure don't affect performance. Produces 5, 500°F sparks that light stoves quickly. Lasts for 3, 000 to 12, 000 strikes—far more than average lighters. Like many MSR Stove accessories, it has a built-in bottle opener.","firestarters",8,"https://www.rei.com/product/101108/msr-strike-igniter",NULL,"https://www.rei.com/media/d31deaf0-e63d-4e01-9609-83c1bb71c994?size=1020x510","http://www.trailspace.com/gear/msr/strike-igniter/"
85,"Marmot Limelight 3P Tent with Footprint","Large double door and rear D-shaped door lead to 2 vestibules to keep your gear dry in wet weather. DAC Press - Fit poles and Velocity aluminum 7000 ridge pole are simple to set up; Body Zone pre-bends create vertical walls for a more spacious living area. Color-coded Easy Pitch clips and poles; strategic clip placement enhances interior volume. Seam-taped, full-coverage fly with vents. Seam-taped, catenary cut floor. Interior pockets for small - gear organization; Lamp Shade pocket securely holds your headlamp to provide ambient light. Jingle - free nylon zipper pulls. Footprint included.","shelter",9,"https://www.rei.com/product/895812/marmot-limelight-3p-tent-with-footprint",NULL,"https://www.rei.com/media/80c49bb0-4bf1-46fe-8ad9-99a0dfa27611?size=1020x510","https://www.amazon.com/Marmot-Unisex-Limelight-Cinder-Rusted/dp/B0176X87CQ#customerReviews"
86,"Smith & Wesson M+P15 Sport II 5.56MM 16\" Barrel","Built to perform multiple uses under various conditions, M&P15 Rifles are as versatile as they are reliable. Engineered for a wide variety of recreational, sport shooting and professional applications, M&P15 Rifles are easy to accessorize, but hard to put down. M&P15 Rifles are lightweight and rugged embodying the best combination of function and form.","defense",9,"https://www.turners.com/smith-and-wesson/smith--wesson-mp15-sport-ii-55-472441",NULL,"https://www.tombstonetactical.com/images/smith-wesson/10202-LE-1-large.jpg","http://www.thetruthaboutguns.com/2011/06/benjamin-t-shotzberger/%EF%BB%BF-gun-review-smith-and-wesson-mp15-sport/"
87,"Magellan Triton 1500 Waterproof Hiking GPS","An Interactive Experience: 2.7\" (6.9 cm) full-color display and the worlds first handheld GPS touch-screen. Entertainment Must - Haves: Triton 1500 customers can view photos and listen to MP3 files and audio books at night. Record and Remember: Embedded speaker and microphone make it easy to record audio files. Light a Clear Path: An embedded LED flashlight provides added safety and convenience at night. Memory Boost: Storing data, including additional maps, MP3 files, photos, terrain.","gpsandcompass",5,"https://www.amazon.com/Magellan-Triton-1500-Waterproof-Hiking/dp/B000V4S6Y2/ref=sr_1_9?s=electronics&ie=UTF8&qid=1517911332&sr=1-9&keywords=handheld+gps",NULL,"https://images-na.ssl-images-amazon.com/images/I/8169oUe7DKL._SL1500_.jpg","https://www.amazon.com/Magellan-Triton-1500-Waterproof-Hiking/dp/B000V4S6Y2/ref=sr_1_9?s=electronics&ie=UTF8&qid=1517911332&sr=1-9&keywords=handheld+gps#customerReviews"
88,"CMMG Official US Military Tritium Lensatic Compass","The Tritium Lensatic Compass is built to the demanding specification MIL-PRF-10436N. Battle tested through rigorous shock, water, sand proof, and functional from -50o F to +150o F. Seven Tritium Micro Lights allow for navigation in low-light conditions, without the need for a flashlight or any other light source. Tritium Micro Lights remain luminous for over twelve years, maintenance-free. Equipped with a magnifying lens, sight wire, and dial graduations in both degrees and mils to ensure accurate readings. The Copper Induction Damping System slow the rotation of the magnet without the use of liquids. Built to last with an aluminum frame and waterproof housing. The Cammenga compass is depended on by fighting forces, government agencies, and adventurous outdoor enthusiasts around the world.","gpsandcompass",9,"https://www.amazon.com/Official-Military-Tritium-Lensatic-Compass/dp/B001W2CJX6",NULL,"https://images-na.ssl-images-amazon.com/images/I/91Tb82SyIcL._SL1500_.jpg","https://www.amazon.com/Official-Military-Tritium-Lensatic-Compass/dp/B001W2CJX6#customerReviews"
89,"Eyeskey Multifunctional Military Army Aluminum Alloy Compass","Thermo-elastic liquid-filled capsule with floating dial. Rotating bezel ring. Built -in bubble level. Tripod screw hole on base. Adjustable diopter sighting lens. Sighting lines on cover. Conversion chart for angle, gradient & distance on back plate. Heavy - duty and sturdy.","gpsandnavigation",7,"https://www.amazon.com/Eyeskey-Multifunctional-Military-Waterproof-Activities/dp/B00QR3LOO0/ref=lp_10208058011_1_13?s=outdoor-recreation&ie=UTF8&qid=1517911608&sr=1-13",NULL,"https://images-na.ssl-images-amazon.com/images/I/61tPCeAI%2BzL._SL1000_.jpg","https://www.amazon.com/Eyeskey-Multifunctional-Military-Waterproof-Activities/dp/B00QR3LOO0/ref=lp_10208058011_1_13?s=outdoor-recreation&ie=UTF8&qid=1517911608&sr=1-13#customerReviews"
90,"Uniden BC125AT: Public Safety, Military Aircraft, Racing Scanner","Listen in and stay informed with the Uniden BC125AT Compact Bearcat Handheld Scanner. This sophisticated scanner with 500 alpha-tagged channels boasts a convenient compact design and loads of features. Close Call RF capture technology instantly tunes to signals from nearby transmitters and the Do Not Disturb Mode prevents Close Call checks during a transmission. With this Bearcat scanner, you can listen to military and civilian air bands. You can also get important weather and safety alerts.","emergencyandsurvival",8,"https://www.amazon.com/Uniden-BC125AT-Military-Aircraft-Channels/dp/B00772MR0K/ref=sr_1_56?s=outdoor-recreation&ie=UTF8&qid=1517911917&sr=1-56",NULL,"https://images-na.ssl-images-amazon.com/images/I/71r%2BkDAK2BL._SL1500_.jpg","https://www.amazon.com/Uniden-BC125AT-Military-Aircraft-Channels/dp/B00772MR0K/ref=sr_1_56?s=outdoor-recreation&ie=UTF8&qid=1517911917&sr=1-56#customerReviews"
91,"Garmin eTrex 20x","Greater resolution with 240 x 320 display pixels for improved readability. Internal memory expanded to hold more maps. High - sensitivity, WAAS-enabled GPS receiver with HotFix and GLONASS support. 2.2 - inch color display. Worldwide basemap with shaded relief.","gpsandnavigation",7,"https://www.amazon.com/Garmin-010-01508-00-eTrex-20x/dp/B00XQE6ZFG/ref=sr_1_85?s=outdoor-recreation&ie=UTF8&qid=1517912016&sr=1-85",NULL,"https://images-na.ssl-images-amazon.com/images/I/81Dg74xfbOL._SL1500_.jpg","https://www.amazon.com/Garmin-010-01508-00-eTrex-20x/dp/B00XQE6ZFG/ref=sr_1_85?s=outdoor-recreation&ie=UTF8&qid=1517912016&sr=1-85#customerReviews"
92,"Kershaw Brawler (1990) Folding Pocket Knife","The Brawler starts with a modified tanto blade—a shape often found in tactical and rescue knives that may be required to punch through tough materials. The tanto is an ideal shape for these piercing tasks because there is plenty of metal to support the point, making it stronger than many other blade shapes. You’ll notice that the top of the Brawler’s blade has a grind, too. This is called a swedge; it helps narrow the blade, adding to its piercing power.","knivesandblades",7,"https://www.amazon.com/Kershaw-Back-Oxide-High-Performance-Glass-Filled-Reversible/dp/B005UE6GRC/ref=sr_1_4?ie=UTF8&qid=1517272476&sr=8-4&keywords=kershaw",NULL,"https://images-na.ssl-images-amazon.com/images/I/41ylWXC-ZSL.jpg","https://www.amazon.com/Kershaw-Back-Oxide-High-Performance-Glass-Filled-Reversible/dp/B005UE6GRC/ref=sr_1_4?ie=UTF8&qid=1517272476&sr=8-4&keywords=kershaw#customerReviews"
93,"Mountain House Beef Stroganoff with Noodles","Mountain House Beef Stroganoff is hands down one of the most popular meals we make. Made with real pieces of tender beef, savory mushrooms and onions in a creamy sauce, one bite will make you a believer. No longer do you need to waste time cleaning pots and pans after a meal. Simply add hot water to the pouch and in about 8-10 minutes you’ll have a delicious meal you can eat anywhere! Vacuum Sealed for compactness and so it won’t expand at altitude, our Pro-Paks are perfect for climbing and high altitude adventures","foodandhydration",8,"https://www.amazon.com/Mountain-House-Stroganoff-Noodles-Pro-Pak/dp/B000RHEMDM/ref=sr_1_6?ie=UTF8&qid=1517912893&sr=8-6&keywords=camping+food",NULL,"https://images-na.ssl-images-amazon.com/images/I/714Zh53UFrL._SL1200_.jpg","https://www.amazon.com/Mountain-House-Stroganoff-Noodles-Pro-Pak/dp/B000RHEMDM/ref=sr_1_6?ie=UTF8&qid=1517912893&sr=8-6&keywords=camping+food#customerReviews"
94,"InstaFire Granulated Fire Starter","Naturally insulated to burn directly on top of water, sleet, snow, ice or anywhere else. Once lit, will sustain winds up to 30 mph and burns up to 1000 degrees Fahrenheit. Long burn time, 25 minutes per pouch. Unlike cubes or fuel-based lighters, this lighter is made from recycled wood, volcanic rock, and a new, patented blend of food-grade paraffin wax. Leftover ash serves as a natural fertilizer. No lighter fluids or starters needed. No risk of unexpected fires or flare-ups. 30 year shelf life and stores safely near food, pets and children. One of the top emergency preparedness accessories to keep on hand.","firestarters",9,"https://www.amazon.com/InstaFire-Granulated-Starter-Natural-Eco-Friendly/dp/B008Y5AAKS/ref=sr_1_8_acs_twc_TWC1046_1?s=sporting-goods&ie=UTF8&qid=1517913053&sr=1-8-acs&keywords=fire+starter&tag=ospsearch-20&ascsubtag=TWC1046",NULL,"https://images-na.ssl-images-amazon.com/images/I/71c4E8zhN3L._SL1001_.jpg","https://www.amazon.com/InstaFire-Granulated-Starter-Natural-Eco-Friendly/dp/B008Y5AAKS/ref=sr_1_8_acs_twc_TWC1046_1?s=sporting-goods&ie=UTF8&qid=1517913053&sr=1-8-acs&keywords=fire+starter&tag=ospsearch-20&ascsubtag=TWC1046#customerReviews"
95,"Lodge Cast Iron Skillet with Red Silicone Hot Handle Holder","Hailed as an essential kitchen tool by the country's leading chefs and publications, the Lodge cast iron skillet is crafted to cook memorable meals for generations. As the only full line of American-made cast iron cookware, Lodge boasts quality that has been unmatched for over a century.Home cooks love Lodge for the even heating and natural, easy-release finish.Outdoorsmen love the versatility and durability.Everyone loves the value of cookware that performs for decades.At Lodge, we don’t just make cast iron; we make heirlooms that bring people together for generations.","cooking",10,"https://www.amazon.com/Lodge-Skillet-Silicone-Handle-12-inch/dp/B00G2XGC88/ref=sr_1_3_acs_twc_TWC11688_1?s=sporting-goods&ie=UTF8&qid=1517914518&sr=1-3-acs&keywords=cast+iron+skillet&tag=ospsearch-20&ascsubtag=TWC11688",NULL,"https://images-na.ssl-images-amazon.com/images/I/61arCbDITZL._SL1500_.jpg","https://www.amazon.com/Lodge-Skillet-Silicone-Handle-12-inch/dp/B00G2XGC88/ref=sr_1_3_acs_twc_TWC11688_1?s=sporting-goods&ie=UTF8&qid=1517914518&sr=1-3-acs&keywords=cast+iron+skillet&tag=ospsearch-20&ascsubtag=TWC11688#customerReviews"
96,"5.11 TacLite Pro Pants","All but invincible, the Taclite® Pro Pant provides outstanding comfort and performance in almost any activity, recreational, operational, or otherwise. Few things in life are this reliable. Or this useful. Lightweight, durable Taclite® fabric. Gussetted construction for flexibility and strength. Extra pockets sized for tactical use.
","clothing",9,"https://www.amazon.com/5-11-Tactical-Taclite-Pants-40Wx30L/dp/B001NEVKBK/ref=sr_1_4?ie=UTF8&qid=1518000858&sr=8-4&keywords=5.11+taclite+pants",NULL,"https://images-na.ssl-images-amazon.com/images/I/81CRzT0AeiL._SL1500_.jpg","https://www.amazon.com/5-11-Tactical-Taclite-Pants-40Wx30L/dp/B001NEVKBK/ref=sr_1_4?ie=UTF8&qid=1518000858&sr=8-4&keywords=5.11+taclite+pants#customerReviews"
97,"Legendary Whitetails Men's Canvas Jacket","Built tough to work hard and play even harder! Stay warm and dry with the heavy duty water resistant 10 oz. sanded canvas that's washed down for a comfortable fit right off the bat. Features plenty of hollow fill insulation, heavy duty zipper with storm flap, double interior pocket, and zip-off hood. Big Game Camo accents and embroidered Signature Buck logo. Heavy Duty 10 oz. sanded canvas. 210 grams of insulation.","clothing",9,"https://www.amazon.com/Legendary-Whitetails-Canvas-Workwear-X-Large/dp/B01LWIVJPG/ref=sr_1_5?ie=UTF8&qid=1518021034&sr=8-5&keywords=hunting%2Bjacket&th=1",NULL,"https://images-na.ssl-images-amazon.com/images/I/913feMtjJLL._SL1500_.jpg","https://www.amazon.com/Legendary-Whitetails-Canvas-Workwear-X-Large/dp/B01LWIVJPG/ref=sr_1_5?ie=UTF8&qid=1518021034&sr=8-5&keywords=hunting%2Bjacket&th=1#customerReviews"
98,"Legendary Whitetails Women's Polar Trail Pro Series Winter Jacket","Killer looks are just the beginning when it comes to this insulated jacket! The durable polyester blend shell with nylon Reflextec™ lining and a breathable, water resistant membrane is sure to provide you protection from the elements. We've added in zippered under arm vents, a removable hood, adjustable cuffs, 6 pockets, and a Signature Buck embroidery to suit the adventurer in you. Perfect for ice fishing, snowmobiling, sporting events, and any other extreme cold weather activities.","clothing",8,"https://www.amazon.com/Legendary-Whitetails-Womens-Winter-Jacket/dp/B00FORX1YQ/ref=sr_1_3?s=sports-and-fitness&ie=UTF8&qid=1518021424&sr=1-3&keywords=women+cold+weather+jacket",NULL,"https://images-na.ssl-images-amazon.com/images/I/81AnKmPnkhL._SL1500_.jpg","https://www.amazon.com/Legendary-Whitetails-Womens-Winter-Jacket/dp/B00FORX1YQ/ref=sr_1_3?s=sports-and-fitness&ie=UTF8&qid=1518021424&sr=1-3&keywords=women+cold+weather+jacket#customerReviews"
99,"PIG Full Dexterity Tactical (FDT) Alpha Gloves","If you’ve ever worn tactical gloves while shooting and wished for something better… your wish is now reality. We're proud to announce that the New PIG FDT Alpha Gloves now feature Touch Screen conductive synthetic suede on the index finger and thumb. The PIG FDT Alpha Glove continues to offer all the ground-breaking dexterity and sensitivity as previous models, with the latest and greatest in conductive textile technologies. Other features include: Bar-Tacked Para Cord Pull Loop... YES, NOW BAR-TACKED, Short Cuff - lightweight comfort and convenience, Micro Suede Nose Wipe - fights against cold-weather drip, Ventilation holes in palms and fingers - increased wicking, Isolated Edge Padding - protection without compromising the shooting grip, Wrap-Over Finger Tips - provides additional comfort and protection for finger nails, Stretch Ballistic Nylon 1000D Padded Knuckles - Stretch ballistic nylon reduces pressure on the seams, thin padding takes the edge off of impacts. At the end of the day, the PIG FDT-Alpha Gloves are a consumable product that will provide the user with the best tactile dexterity available in a tactical glove, and should be worn to destruction, then discarded and replaced. Please try them on and inspect them thoroughly for fit and finish before removing from the hangtag, but be forewarned, you will not want to take them off. We also offer this glove in a Women's version, the PIG FDT Charlie Glove made from gender-specific hand patterns for the ultimate dexterity for the women in your life!","clothing",10,"https://www.amazon.com/PIG-Dexterity-Tactical-Alpha-Gloves/dp/B00KFOJO8K/ref=sr_1_4?s=apparel&ie=UTF8&qid=1518021829&sr=1-4&nodeID=7141123011&psd=1&keywords=shooting+gloves",NULL,"https://images-na.ssl-images-amazon.com/images/I/61wmQwFRcBL._SL1100_.jpg","https://www.amazon.com/PIG-Dexterity-Tactical-Alpha-Gloves/dp/B00KFOJO8K/ref=sr_1_4?s=apparel&ie=UTF8&qid=1518021829&sr=1-4&nodeID=7141123011&psd=1&keywords=shooting+gloves#customerReviews"
100,"5.11 Tactical Tack9 Gloves","High performance K9 handler gloves. Contact reinforcements enhance rope control","clothing",8,"https://www.amazon.com/5-11-59360-P-Tactical-Tack9-Gloves/dp/B00DI6US5K/ref=pd_sbs_200_4?_encoding=UTF8&pd_rd_i=B00DI6US5K&pd_rd_r=3MHJE2GRY45ZG0TVJH6F&pd_rd_w=UJozs&pd_rd_wg=jSuaL&refRID=3MHJE2GRY45ZG0TVJH6F",NULL,"https://images-na.ssl-images-amazon.com/images/I/91TRTzTqX8L._SL1500_.jpg","https://www.amazon.com/5-11-59360-P-Tactical-Tack9-Gloves/dp/B00DI6US5K/ref=pd_sbs_200_4?_encoding=UTF8&pd_rd_i=B00DI6US5K&pd_rd_r=3MHJE2GRY45ZG0TVJH6F&pd_rd_w=UJozs&pd_rd_wg=jSuaL&refRID=3MHJE2GRY45ZG0TVJH6F#customerReviews"
101,"Carhartt Men's W.P. Waterproof Insulated Glove","Shell: 100% Polyester; Palm: 100% Polyurethane; Lining: 100% Polyester.
Durable polytex shell.
FastDry® technology lining wicks away sweat for comfort.
Waterproof insert. Imported.
Reinforced polyurethane (PU) palm. Sweat Wicking.","clothing",7,"https://www.amazon.com/Carhartt-Waterproof-Insulated-Glove-black/dp/B06XSZ3RWZ/ref=sr_1_4?s=sporting-goods&ie=UTF8&qid=1518022208&sr=1-4&keywords=gloves",NULL,"https://images-na.ssl-images-amazon.com/images/I/81HEGvGJWaL._UL1500_.jpg","https://www.amazon.com/Carhartt-Waterproof-Insulated-Glove-black/dp/B06XSZ3RWZ/ref=sr_1_4?s=sporting-goods&ie=UTF8&qid=1518022208&sr=1-4&keywords=gloves#customerReviews"
102,"Tomily Fleece Windproof Gloves","These gloves are great for any occasion. Use them for driving or for cold days. Fleece lined.","clothing",9,"https://www.amazon.com/Tomily-Womens-Screen-Fleece-Windproof/dp/B017D080HE/ref=sr_1_4?ie=UTF8&qid=1518022705&sr=8-4&keywords=womens+gloves",NULL,"https://images-na.ssl-images-amazon.com/images/I/51tu7TOfAML._UX522_.jpg","https://www.amazon.com/Tomily-Womens-Screen-Fleece-Windproof/dp/B017D080HE/ref=sr_1_4?ie=UTF8&qid=1518022705&sr=8-4&keywords=womens+gloves#customerReviews"
103,"Carhartt Men's Acrylic Knit Hat A205","100% Acrylic, Made in the USA. 6\" high, 6\"wide. One Size Fits All","clothing",9,"https://www.amazon.com/dp/B003E7GUZU?ref=emc_b_5_i",NULL,"https://images-na.ssl-images-amazon.com/images/I/91DYh3DwiOL._UX342_.jpg","https://www.amazon.com/dp/B003E7GUZU?ref=emc_b_5_i#customerReviews"
104,"CamelBak Chute 1L Water Bottle","Eastman Tritan Copolyester. Angled spout provides an ergonomic drink interface that delivers a high flow of water without sloshing or spilling. Spout cap snaps into handle to prevent it from getting in the way when drinking. Handle designed to comfortably carry a full bottle with two fingers. Half turn cap gives you easy access to your water.","foodandhydration",8,"https://www.amazon.com/Camelbak-Products-Bottle-Charcoal-1-Liter/dp/B00EPGMN1E/ref=sr_1_4?s=sports-and-fitness&ie=UTF8&qid=1518023269&sr=1-4&keywords=water+bottle",NULL,"https://images-na.ssl-images-amazon.com/images/I/71GIHoL-cGL._SL1500_.jpg","https://www.amazon.com/Camelbak-Products-Bottle-Charcoal-1-Liter/dp/B00EPGMN1E/ref=sr_1_4?s=sports-and-fitness&ie=UTF8&qid=1518023269&sr=1-4&keywords=water+bottle#customerReviews"
